customer_id,first_name,last_name,state,total_orders,units_purchased,lifetime_revenue,lifetime_profit,last_order_date,customer_name,repeat_customer
C002449,Olivia,Smith,MO,4,33,3784.43,1254.94,2026-01-04 18:53:00,Olivia Smith,True
C002450,Isabella,Anderson,NC,2,13,2479.53,741.8200000000002,2025-12-20 15:14:00,Isabella Anderson,True
C002451,James,Wilson,VA,2,10,1370.02,395.2700000000001,2026-04-09 16:40:00,James Wilson,True
C002452,Sophia,Anderson,TX,4,11,1798.62,705.02,2026-09-09 16:40:00,Sophia Anderson,True
C002453,Isabella,Patel,GA,3,19,2695.31,1108.7099999999998,2026-06-12 14:01:00,Isabella Patel,True
C002454,Emma,Johnson,PA,2,10,516.55,125.54999999999997,2026-07-16 22:23:00,Emma Johnson,True
C002455,Isabella,Anderson,CA,4,25,3847.73,1421.8500000000001,2026-08-02 12:47:00,Isabella Anderson,True
C002456,James,Miller,PA,3,19,3665.26,1368.01,2026-07-01 08:52:00,James Miller,True
C002457,Isabella,Anderson,NJ,4,16,2634.37,1071.54,2026-09-06 14:16:00,Isabella Anderson,True
C002458,Liam,Lee,IL,2,11,1207.51,258.33,2025-07-07 11:55:00,Liam Lee,True
C002459,Isabella,Miller,NY,5,32,4828.32,1995.2899999999997,2026-05-09 12:06:00,Isabella Miller,True
C002460,James,Thomas,MO,4,33,5101.03,1892.9799999999998,2026-07-22 19:13:00,James Thomas,True
C002461,Lucas,Smith,TX,4,29,5135.45,1865.5,2026-01-31 20:19:00,Lucas Smith,True
C002462,Mia,Johnson,IL,2,12,1611.95,581.5300000000001,2026-03-01 09:55:00,Mia Johnson,True
C002463,James,Johnson,IL,4,27,2766.5,985.86,2026-04-21 16:21:00,James Johnson,True
C002464,Mia,Johnson,IA,4,36,3431.41,1333.18,2026-08-09 14:10:00,Mia Johnson,True
C002465,Liam,Smith,NY,5,49,8746.119999999999,3674.54,2026-05-18 08:06:00,Liam Smith,True
C002466,Liam,Davis,FL,1,4,708.73,168.01,2025-04-20 09:27:00,Liam Davis,False
C002467,Olivia,Johnson,PA,5,39,5723.54,2091.33,2026-02-09 09:38:00,Olivia Johnson,True
C002468,Sophia,Miller,VA,3,28,4871.95,2139.02,2026-08-22 14:22:00,Sophia Miller,True
C002469,Isabella,Patel,GA,2,20,2765.3,930.7500000000001,2026-07-07 08:21:00,Isabella Patel,True
C002470,Emma,Johnson,VA,2,15,2804.28,1037.0600000000002,2026-03-19 17:13:00,Emma Johnson,True
C002471,Noah,Wilson,GA,1,4,623.04,330.03999999999996,2025-04-22 09:21:00,Noah Wilson,False
C002472,Noah,Brown,PA,4,32,4727.51,1736.46,2026-09-10 10:39:00,Noah Brown,True
C002473,Lucas,Johnson,NY,2,16,2225.93,868.4999999999998,2026-07-18 22:07:00,Lucas Johnson,True
C002474,Mia,Brown,IL,7,43,8082.04,2679.7300000000005,2026-06-06 11:59:00,Mia Brown,True
C002475,Emma,Taylor,PA,2,20,3075.07,1441.3400000000001,2026-04-01 20:12:00,Emma Taylor,True
C002476,Noah,Wilson,GA,4,16,2721.55,1069.62,2026-07-04 09:38:00,Noah Wilson,True
C002477,Sophia,Johnson,CA,9,55,7468.23,2516.8700000000003,2026-06-28 13:07:00,Sophia Johnson,True
C002478,Liam,Miller,GA,3,13,1433.54,366.08,2026-09-13 15:32:00,Liam Miller,True
C002479,Isabella,Garcia,NC,1,3,165.89,53.29999999999998,2025-06-29 22:45:00,Isabella Garcia,False
C002480,Sophia,Taylor,NJ,3,13,1683.73,721.2800000000001,2026-07-01 15:51:00,Sophia Taylor,True
C002481,Noah,Brown,TX,1,2,291.21,130.68,2025-12-30 13:28:00,Noah Brown,False
C002482,Noah,Anderson,NC,3,23,3065.4300000000003,1189.3,2026-09-11 08:34:00,Noah Anderson,True
C002483,Noah,Patel,NC,4,35,5170.09,1947.1999999999998,2026-02-18 11:25:00,Noah Patel,True
C002484,Olivia,Lee,FL,5,36,7126.29,2860.0299999999997,2026-06-23 14:31:00,Olivia Lee,True
C002485,Mia,Taylor,FL,3,24,4207.48,1507.48,2026-07-25 08:42:00,Mia Taylor,True
C002486,Ethan,Smith,IA,3,19,2585.81,804.29,2026-03-11 09:25:00,Ethan Smith,True
C002487,Ethan,Garcia,NJ,8,34,6393.469999999999,2567.3100000000004,2026-09-06 19:06:00,Ethan Garcia,True
C002488,Mia,Taylor,GA,1,5,167.33,62.45000000000002,2026-02-24 19:04:00,Mia Taylor,False
C002489,Sophia,Davis,TX,5,27,2287.43,831.1199999999999,2026-06-15 19:26:00,Sophia Davis,True
C002490,Noah,Anderson,VA,3,16,2386.4300000000003,1080.29,2026-06-05 11:51:00,Noah Anderson,True
C002491,Mia,Smith,IA,4,27,3633.76,1477.1599999999999,2026-04-28 20:23:00,Mia Smith,True
C002492,Sophia,Lee,TX,3,21,3632.49,1378.73,2026-09-13 17:30:00,Sophia Lee,True
C002493,Lucas,Thomas,FL,8,52,7815.4,2875.44,2026-06-03 22:02:00,Lucas Thomas,True
C002494,Ethan,Johnson,NJ,6,39,7045.4,2765.96,2026-04-12 14:34:00,Ethan Johnson,True
C002495,Olivia,Davis,FL,3,17,3096.88,1350.01,2026-05-28 18:45:00,Olivia Davis,True
C002496,Liam,Miller,CA,1,3,228.91,70.12,2026-07-17 18:25:00,Liam Miller,False
C002497,Sophia,Wilson,PA,8,61,11219.78,4554.01,2026-03-26 09:42:00,Sophia Wilson,True
C002498,Liam,Lee,VA,3,16,3194.7599999999998,1364.9699999999998,2026-07-23 10:09:00,Liam Lee,True
C002499,Ethan,Wilson,GA,4,21,3201.99,1022.29,2026-02-02 14:01:00,Ethan Wilson,True
C002500,Ava,Lee,VA,2,10,1690.73,816.32,2026-03-04 16:43:00,Ava Lee,True
C002501,Emma,Davis,TX,3,11,1372.74,625.76,2026-03-26 13:16:00,Emma Davis,True
C002502,Sophia,Brown,CA,3,27,2951.49,1209.6000000000001,2026-04-15 08:50:00,Sophia Brown,True
C002503,Ava,Thomas,MO,5,16,2591.31,888.6800000000001,2026-06-22 15:59:00,Ava Thomas,True
C002504,James,Johnson,PA,11,87,14174.72,5723.63,2026-08-28 15:09:00,James Johnson,True
C002505,James,Miller,GA,3,11,1389.24,662.17,2026-01-08 21:36:00,James Miller,True
C002506,Noah,Taylor,PA,6,30,6079.25,2322.53,2026-06-23 15:15:00,Noah Taylor,True
C002507,Mia,Patel,NY,3,24,3910.92,1473.7999999999997,2026-07-16 16:54:00,Mia Patel,True
C002508,Noah,Brown,TX,4,23,3810.71,1663.09,2026-08-28 09:32:00,Noah Brown,True
C002509,Sophia,Johnson,NY,1,9,1614.25,569.26,2026-06-21 11:39:00,Sophia Johnson,False
C002510,Mia,Thomas,PA,6,27,3843.15,1219.3100000000002,2026-06-10 08:01:00,Mia Thomas,True
C002511,James,Lee,FL,2,15,1867.25,590.6400000000001,2025-11-29 08:47:00,James Lee,True
C002512,James,Patel,NJ,5,44,5713.57,2437.27,2026-02-28 13:08:00,James Patel,True
C002513,Ava,Taylor,TX,6,42,5608.58,1768.1100000000001,2026-08-07 15:51:00,Ava Taylor,True
C002514,Olivia,Johnson,TX,2,11,1388.97,571.95,2026-09-02 11:49:00,Olivia Johnson,True
C002515,Isabella,Davis,FL,4,25,3866.73,1650.68,2026-02-13 12:22:00,Isabella Davis,True
C002516,Emma,Thomas,CA,4,23,3377.7499999999995,1385.9999999999998,2026-08-27 20:13:00,Emma Thomas,True
C002517,Emma,Smith,TX,2,16,2045.6999999999998,622.3000000000001,2026-08-12 10:03:00,Emma Smith,True
C002518,Liam,Miller,PA,2,13,1663.7400000000002,787.8400000000001,2026-02-15 13:04:00,Liam Miller,True
C002519,Mia,Thomas,FL,5,31,3542.79,1010.35,2026-08-11 12:21:00,Mia Thomas,True
C002520,Lucas,Davis,PA,3,11,2498.54,951.31,2026-06-20 20:54:00,Lucas Davis,True
C002521,Sophia,Miller,NJ,1,10,1239.15,521.78,2025-11-12 17:07:00,Sophia Miller,False
C002522,Isabella,Miller,NC,3,24,3058.59,1209.8000000000002,2025-09-09 21:27:00,Isabella Miller,True
C002523,Noah,Smith,VA,4,28,3873.0699999999997,1363.7199999999998,2026-03-22 15:45:00,Noah Smith,True
C002524,Ava,Brown,NC,4,23,2601.9,1093.68,2026-06-01 09:42:00,Ava Brown,True
C002525,Noah,Smith,CA,2,10,1381.7199999999998,685.06,2025-09-27 10:08:00,Noah Smith,True
C002526,Emma,Brown,GA,3,19,3712.4900000000002,1482.3400000000001,2026-03-27 10:25:00,Emma Brown,True
C002527,Liam,Garcia,GA,1,5,631.7,306.46,2025-04-05 15:13:00,Liam Garcia,False
C002528,Ava,Anderson,NY,2,9,1831.83,629.5699999999999,2026-02-16 10:40:00,Ava Anderson,True
C002529,Ethan,Smith,GA,3,29,5473.72,2130.43,2026-09-13 19:43:00,Ethan Smith,True
C002530,Emma,Miller,NC,3,8,1539.02,595.26,2026-05-08 20:48:00,Emma Miller,True
C002531,James,Lee,FL,3,23,3710.6000000000004,1501.06,2026-06-06 10:15:00,James Lee,True
C002533,Noah,Wilson,CA,4,22,2797.3599999999997,952.15,2026-04-18 10:05:00,Noah Wilson,True
C002534,Sophia,Davis,NY,6,47,7273.83,2892.96,2026-08-28 15:05:00,Sophia Davis,True
C002535,Mia,Taylor,TX,8,54,8059.78,2760.35,2026-09-03 20:16:00,Mia Taylor,True
C002536,Noah,Thomas,NJ,4,26,3695.4,1352.13,2026-04-01 16:56:00,Noah Thomas,True
C002537,Isabella,Johnson,NJ,8,42,6233.14,2308.91,2026-06-07 12:41:00,Isabella Johnson,True
C002538,James,Anderson,CA,4,24,2968.78,1036.85,2026-09-01 08:04:00,James Anderson,True
C002539,Ethan,Garcia,TX,4,21,2501.4900000000002,910.85,2026-07-10 17:36:00,Ethan Garcia,True
C002540,Ava,Thomas,FL,6,21,4338.7699999999995,1721.82,2026-06-30 10:04:00,Ava Thomas,True
C002541,Mason,Anderson,MO,3,20,3326.55,1462.66,2026-02-04 11:02:00,Mason Anderson,True
C002542,Isabella,Davis,NY,3,25,3590.23,1424.7000000000003,2026-06-01 13:10:00,Isabella Davis,True
C002543,Mia,Garcia,GA,1,8,1846.6799999999998,891.02,2025-12-25 09:21:00,Mia Garcia,False
C002544,Lucas,Lee,VA,3,30,4494.87,1630.02,2026-08-21 16:04:00,Lucas Lee,True
C002545,Noah,Garcia,TX,5,36,4158.28,1513.6499999999999,2026-07-06 10:40:00,Noah Garcia,True
C002546,Noah,Johnson,VA,7,37,5896.34,2180.29,2026-06-20 22:00:00,Noah Johnson,True
C002547,Emma,Davis,IL,8,40,6638.5,2782.61,2026-05-20 11:03:00,Emma Davis,True
C002548,Lucas,Patel,NY,3,25,4863.37,1649.3400000000001,2026-08-23 11:12:00,Lucas Patel,True
C002549,Sophia,Miller,IA,3,24,3229.89,1251.5300000000002,2025-10-21 17:44:00,Sophia Miller,True
C002550,Olivia,Anderson,NC,6,38,4651.47,1532.9399999999998,2026-07-11 16:58:00,Olivia Anderson,True
C002551,Isabella,Miller,VA,2,17,3499.47,1421.87,2026-06-26 09:45:00,Isabella Miller,True
C002552,Ava,Anderson,NJ,4,27,4004.38,1533.37,2026-05-23 22:35:00,Ava Anderson,True
C002553,James,Wilson,MO,5,32,5095.34,2169.88,2026-05-19 20:12:00,James Wilson,True
C002554,Emma,Miller,VA,3,22,2761.3599999999997,1016.27,2026-02-04 18:10:00,Emma Miller,True
C002555,Noah,Brown,FL,7,50,6114.86,2323.35,2026-08-17 13:11:00,Noah Brown,True
C002556,Isabella,Smith,IL,2,13,2400.58,1077.16,2025-02-05 22:37:00,Isabella Smith,True
C002557,Isabella,Wilson,IL,3,26,4937.57,2019.39,2025-09-05 21:24:00,Isabella Wilson,True
C002558,Mia,Thomas,VA,3,22,3858.7599999999998,1651.59,2025-12-08 10:38:00,Mia Thomas,True
C002559,Liam,Miller,FL,4,21,4181.76,1467.3400000000001,2026-07-29 21:57:00,Liam Miller,True
C002560,Ethan,Anderson,NC,4,20,2782.3199999999997,1228.22,2026-09-06 08:17:00,Ethan Anderson,True
C002561,James,Davis,PA,5,24,3269.5699999999997,1103.2099999999998,2026-07-18 22:52:00,James Davis,True
C002563,Isabella,Brown,TX,3,17,3065.9700000000003,1227.5800000000002,2025-04-11 21:33:00,Isabella Brown,True
C002564,Mason,Miller,GA,2,14,3430.34,1385.15,2025-11-07 12:00:00,Mason Miller,True
C002565,Sophia,Davis,NC,4,28,4712.97,1462.16,2025-12-01 09:55:00,Sophia Davis,True
C002566,Ava,Taylor,MO,6,40,6077.37,2405.44,2026-05-31 20:19:00,Ava Taylor,True
C002567,Isabella,Johnson,IA,1,5,1128.31,558.9100000000001,2026-07-23 08:55:00,Isabella Johnson,False
C002568,Emma,Miller,VA,7,33,4781.78,2025.8199999999997,2026-05-21 19:19:00,Emma Miller,True
C002569,Lucas,Miller,PA,3,35,6665.97,2776.3100000000004,2026-07-30 17:28:00,Lucas Miller,True
C002570,Mia,Patel,IA,5,39,5806.780000000001,2128.0700000000006,2026-06-13 13:34:00,Mia Patel,True
C002571,Emma,Johnson,NC,2,15,2228.67,861.53,2025-10-12 22:13:00,Emma Johnson,True
C002572,Lucas,Davis,FL,6,47,6282.6,2355.08,2026-06-04 08:44:00,Lucas Davis,True
C002573,Ethan,Thomas,FL,4,22,3352.56,1019.2299999999999,2025-08-05 19:27:00,Ethan Thomas,True
C002574,Olivia,Anderson,GA,3,25,3978.8,1214.4200000000003,2026-08-19 12:42:00,Olivia Anderson,True
C002575,Isabella,Anderson,PA,7,42,6393.62,2332.97,2026-07-14 20:32:00,Isabella Anderson,True
C002576,James,Thomas,NJ,6,38,5914.8,2174.9,2026-04-30 10:51:00,James Thomas,True
C002577,Lucas,Johnson,TX,5,24,2680.35,942.35,2026-06-23 19:21:00,Lucas Johnson,True
C002578,Noah,Taylor,NC,9,43,6306.81,2478.3700000000003,2026-03-26 12:33:00,Noah Taylor,True
C002579,James,Patel,CA,1,7,1282.94,564.72,2026-02-08 12:59:00,James Patel,False
C002580,Isabella,Davis,TX,3,14,1595.09,576.82,2025-09-17 14:53:00,Isabella Davis,True
C002581,James,Brown,MO,4,20,1887.05,770.44,2026-05-23 16:10:00,James Brown,True
C002582,Mia,Anderson,CA,4,16,1942.32,706.6899999999999,2026-06-19 19:50:00,Mia Anderson,True
C002583,Liam,Brown,NC,2,13,2296.53,839.05,2025-03-28 08:15:00,Liam Brown,True
C002584,Ava,Garcia,NC,5,23,2971.18,1061.8999999999999,2026-09-02 11:05:00,Ava Garcia,True
C002585,James,Davis,VA,7,52,7495.91,2463.06,2026-03-27 09:43:00,James Davis,True
C002586,Ethan,Lee,FL,4,16,3599.85,1517.81,2026-06-04 14:52:00,Ethan Lee,True
C002587,Noah,Johnson,NC,2,16,2705.9,941.1799999999998,2026-08-15 13:10:00,Noah Johnson,True
C002588,Mia,Wilson,NC,3,18,3236.9,945.2700000000002,2026-04-30 13:20:00,Mia Wilson,True
C002589,Sophia,Garcia,FL,5,27,3847.8599999999997,1421.85,2026-05-23 22:42:00,Sophia Garcia,True
C002590,James,Anderson,IA,3,14,2758.82,1095.3100000000002,2026-07-13 12:33:00,James Anderson,True
C002591,Noah,Taylor,VA,2,8,1243.3400000000001,363.51000000000005,2026-08-14 09:33:00,Noah Taylor,True
C002592,Noah,Davis,FL,7,50,7210.38,2874.99,2026-07-23 20:55:00,Noah Davis,True
C002593,Olivia,Anderson,IL,6,49,8200.76,3065.4100000000003,2026-03-05 16:29:00,Olivia Anderson,True
C002594,Sophia,Brown,IA,5,39,7124.18,3077.78,2026-06-19 13:48:00,Sophia Brown,True
C002595,Olivia,Miller,IL,7,54,5525.07,1738.8999999999999,2026-05-21 21:43:00,Olivia Miller,True
C002596,Noah,Lee,IL,2,20,2822.13,1194.96,2026-03-16 13:18:00,Noah Lee,True
C002597,James,Thomas,NJ,5,30,3639.66,1368.7,2026-05-08 20:30:00,James Thomas,True
C002598,Liam,Wilson,NC,3,8,1556.19,717.46,2026-07-02 13:07:00,Liam Wilson,True
C002599,Emma,Garcia,NJ,4,25,3985.96,1765.08,2026-05-29 18:12:00,Emma Garcia,True
C002600,Ava,Miller,MO,6,30,4409.84,1633.97,2026-04-22 11:12:00,Ava Miller,True
C002601,Mia,Lee,GA,3,21,2940.45,1003.04,2025-11-02 22:33:00,Mia Lee,True
C002602,Mason,Miller,TX,5,48,7932.889999999999,2666.5699999999997,2026-05-18 11:46:00,Mason Miller,True
C002603,Liam,Anderson,FL,3,8,991.2,307.18000000000006,2025-11-04 12:01:00,Liam Anderson,True
C002604,Mason,Miller,GA,1,9,1711.2800000000002,478.73,2026-04-04 09:31:00,Mason Miller,False
C002605,James,Johnson,FL,3,18,2907.6400000000003,867.26,2026-09-10 21:58:00,James Johnson,True
C002606,Mia,Miller,CA,1,1,213.35999999999999,80.04999999999998,2026-05-14 17:11:00,Mia Miller,False
C002608,Sophia,Taylor,NY,3,19,2463.02,845.73,2026-08-13 16:55:00,Sophia Taylor,True
C002609,Mia,Lee,CA,4,29,4550.28,1846.1699999999996,2026-08-06 19:46:00,Mia Lee,True
C002610,Ava,Miller,VA,1,5,140.27999999999997,58.11,2025-11-14 09:35:00,Ava Miller,False
C002611,Mia,Patel,NY,4,23,4712.21,2243.2999999999997,2026-06-03 14:17:00,Mia Patel,True
C002612,Ava,Thomas,FL,3,28,4178.56,1718.31,2026-09-13 16:09:00,Ava Thomas,True
C002613,Isabella,Lee,NJ,2,9,1589.05,627.04,2026-07-03 13:47:00,Isabella Lee,True
C002614,Liam,Garcia,NJ,2,10,2010.62,985.56,2026-01-29 10:58:00,Liam Garcia,True
C002615,James,Miller,MO,6,46,7392.31,2486.0600000000004,2026-04-30 15:41:00,James Miller,True
C002616,Emma,Smith,GA,1,3,578.8399999999999,210.7399999999999,2025-09-11 16:59:00,Emma Smith,False
C002617,Isabella,Anderson,GA,5,35,4900.42,1664.51,2026-04-09 21:46:00,Isabella Anderson,True
C002618,Mason,Smith,IL,2,7,1234.74,525.42,2026-03-07 08:30:00,Mason Smith,True
C002619,Emma,Johnson,IA,2,5,666.3600000000001,200.52000000000015,2026-03-24 11:25:00,Emma Johnson,True
C002620,Ethan,Brown,IL,3,28,5093.24,1902.74,2026-08-03 10:01:00,Ethan Brown,True
C002621,Ava,Miller,IL,4,20,2662.46,915.04,2026-03-30 17:31:00,Ava Miller,True
C002622,Noah,Brown,NJ,4,29,3775.01,1223.72,2026-04-30 17:38:00,Noah Brown,True
C002623,Isabella,Davis,NC,5,30,4572.67,1750.4699999999998,2026-07-11 13:04:00,Isabella Davis,True
C002624,Ava,Johnson,IA,7,43,6942.6900000000005,2761.73,2026-03-28 22:48:00,Ava Johnson,True
C002625,Ethan,Davis,NC,4,33,4073.01,1116.48,2026-03-31 11:47:00,Ethan Davis,True
C002626,James,Garcia,CA,2,18,2311.82,820.29,2026-05-22 13:08:00,James Garcia,True
C002627,Ava,Wilson,NY,2,12,1926.52,725.64,2025-12-21 22:15:00,Ava Wilson,True
C002628,Mia,Brown,CA,3,18,3613.7000000000003,1412.15,2026-08-31 15:00:00,Mia Brown,True
C002629,Ava,Lee,MO,4,29,4226.42,1489.0100000000002,2025-12-07 16:13:00,Ava Lee,True
C002630,James,Thomas,VA,5,30,4038.5,1588.47,2026-05-24 15:46:00,James Thomas,True
C002631,Lucas,Brown,IA,8,48,7925.87,2895.92,2026-08-24 17:26:00,Lucas Brown,True
C002633,Lucas,Miller,PA,1,5,1131.23,403.8,2025-03-15 20:30:00,Lucas Miller,False
C002635,Mason,Anderson,VA,5,31,3745.21,1511.73,2026-06-07 15:08:00,Mason Anderson,True
C002636,James,Davis,MO,6,44,5563.78,1771.8600000000001,2026-06-16 10:52:00,James Davis,True
C002637,Mason,Thomas,FL,4,21,4353.1,1664.2,2026-07-23 12:03:00,Mason Thomas,True
C002638,Mason,Smith,NC,5,35,5977.39,2208.9100000000003,2025-08-04 12:51:00,Mason Smith,True
C002639,Mason,Lee,MO,3,32,4901.12,1988.56,2026-06-07 11:06:00,Mason Lee,True
C002640,Lucas,Johnson,VA,4,31,5856.67,2143.42,2026-05-14 18:47:00,Lucas Johnson,True
C002641,Mason,Miller,IA,3,17,1723.62,669.0799999999999,2026-08-10 10:01:00,Mason Miller,True
C002642,Olivia,Lee,NJ,3,24,4657.49,1868.23,2026-02-11 19:35:00,Olivia Lee,True
C002643,Mia,Lee,VA,4,14,1528.9,603.4300000000001,2026-08-25 19:44:00,Mia Lee,True
C002644,Ethan,Brown,TX,3,18,3017.69,1255.9900000000002,2026-06-06 15:25:00,Ethan Brown,True
C002645,Ethan,Lee,NJ,6,24,2778.18,1031.2,2026-03-26 13:55:00,Ethan Lee,True
C002646,Noah,Patel,NC,1,6,859.1199999999999,211.7699999999999,2025-04-02 22:24:00,Noah Patel,False
C002647,James,Lee,GA,3,22,2532.26,761.4200000000001,2026-04-26 14:07:00,James Lee,True
C002648,Ethan,Brown,NY,7,34,6636.62,2938.95,2026-07-20 13:56:00,Ethan Brown,True
C002649,Mason,Brown,IA,4,23,3845.82,1433.83,2025-10-31 10:26:00,Mason Brown,True
C002650,Emma,Thomas,CA,3,11,1960.3999999999999,772.8299999999999,2026-09-07 16:16:00,Emma Thomas,True
C002651,Sophia,Taylor,NJ,4,23,3655.5299999999997,1666.57,2025-12-21 09:08:00,Sophia Taylor,True
C002652,Liam,Brown,NC,2,8,1773.1,781.28,2025-12-20 15:50:00,Liam Brown,True
C002653,Lucas,Patel,IL,3,27,4103.48,1267.79,2026-08-31 12:43:00,Lucas Patel,True
C002654,Noah,Davis,VA,3,14,2618.37,980.79,2026-04-08 17:51:00,Noah Davis,True
C002655,Mason,Miller,NC,6,38,6275.73,2411.99,2026-08-21 12:52:00,Mason Miller,True
C002657,Mia,Miller,IA,5,22,3330.34,1077.16,2026-03-16 13:49:00,Mia Miller,True
C002658,Ava,Lee,CA,2,17,3491.96,1466.52,2025-12-07 17:22:00,Ava Lee,True
C002659,Noah,Miller,IL,4,31,4607.29,2049.48,2025-09-18 20:07:00,Noah Miller,True
C002660,Ethan,Miller,NC,2,16,2227.9,789.36,2026-03-30 09:34:00,Ethan Miller,True
C002661,Lucas,Anderson,NC,3,24,3569.9,1381.25,2026-08-22 18:19:00,Lucas Anderson,True
C002663,Noah,Lee,NJ,1,5,369.29999999999995,193.82999999999998,2025-01-28 18:36:00,Noah Lee,False
C002664,Ava,Patel,MO,6,48,6602.59,2673.6800000000003,2026-03-02 18:26:00,Ava Patel,True
C002666,Noah,Brown,TX,6,37,5763.4,2682.24,2026-05-25 11:04:00,Noah Brown,True
C002667,Ava,Thomas,CA,3,16,2913.98,1293.02,2026-07-05 12:40:00,Ava Thomas,True
C002668,Noah,Patel,GA,4,27,5142.86,2053.2400000000002,2026-08-10 08:42:00,Noah Patel,True
C002669,Ethan,Thomas,IA,5,32,6451.900000000001,2721.72,2026-04-06 17:07:00,Ethan Thomas,True
C002670,Mia,Johnson,PA,4,25,4965.02,2165.1000000000004,2026-05-11 21:40:00,Mia Johnson,True
C002671,Ethan,Johnson,TX,6,40,5637.0,1972.41,2026-06-13 09:28:00,Ethan Johnson,True
C002672,Isabella,Smith,IL,6,52,8550.69,3253.9300000000003,2026-05-04 16:38:00,Isabella Smith,True
C002673,Isabella,Davis,IL,4,17,2567.64,1046.9699999999998,2026-05-10 09:18:00,Isabella Davis,True
C002674,Lucas,Brown,PA,5,32,6664.32,2986.49,2026-08-23 20:52:00,Lucas Brown,True
C002675,James,Smith,IA,5,33,4913.96,2103.02,2026-08-16 14:17:00,James Smith,True
C002676,Isabella,Taylor,MO,2,14,2236.27,797.99,2026-03-03 17:08:00,Isabella Taylor,True
C002677,Noah,Davis,VA,3,25,3315.64,1159.3,2026-07-05 08:24:00,Noah Davis,True
C002678,Isabella,Brown,GA,1,3,631.38,149.85000000000002,2026-09-13 16:40:00,Isabella Brown,False
C002680,Mason,Wilson,MO,1,5,994.52,469.42999999999995,2025-07-16 19:49:00,Mason Wilson,False
C002681,James,Davis,IA,2,13,2077.3199999999997,750.4499999999999,2026-02-24 08:45:00,James Davis,True
C002682,Noah,Johnson,CA,2,15,1757.1399999999999,560.3200000000002,2026-03-01 21:10:00,Noah Johnson,True
C002683,Lucas,Anderson,FL,5,37,4810.17,1644.95,2026-07-25 17:44:00,Lucas Anderson,True
C002684,Liam,Smith,FL,7,55,8036.09,3277.59,2026-06-19 09:17:00,Liam Smith,True
C002686,Noah,Thomas,IL,5,21,2451.7200000000003,1063.96,2026-08-11 10:08:00,Noah Thomas,True
C002687,Lucas,Johnson,GA,4,23,3352.5099999999998,1339.36,2026-08-31 22:45:00,Lucas Johnson,True
C002688,Isabella,Wilson,IL,6,41,6614.29,2688.94,2026-05-22 13:48:00,Isabella Wilson,True
C002689,Noah,Wilson,IA,4,25,5329.87,2215.82,2025-12-26 10:14:00,Noah Wilson,True
C002690,Liam,Johnson,FL,5,25,3651.75,1716.14,2026-01-22 08:15:00,Liam Johnson,True
C002691,Olivia,Lee,FL,5,46,7699.169999999999,3017.3299999999995,2026-07-01 14:18:00,Olivia Lee,True
C002692,Ethan,Smith,IA,6,30,4854.45,1474.46,2026-05-13 22:19:00,Ethan Smith,True
C002693,James,Miller,FL,9,63,8500.78,2872.68,2026-04-10 10:54:00,James Miller,True
C002695,Lucas,Wilson,NY,3,26,3894.4900000000002,1708.6000000000001,2025-11-09 18:24:00,Lucas Wilson,True
C002696,Ava,Taylor,NJ,3,12,1492.0,600.5500000000001,2026-05-03 09:32:00,Ava Taylor,True
C002697,Noah,Patel,MO,5,26,3750.6600000000003,1396.3100000000002,2026-07-08 17:45:00,Noah Patel,True
C002698,Liam,Smith,IA,5,23,3205.61,1180.48,2026-05-26 10:22:00,Liam Smith,True
C002699,Mason,Thomas,MO,8,45,7018.69,2597.65,2026-09-01 08:41:00,Mason Thomas,True
C002700,Noah,Brown,FL,4,27,4354.33,1461.2200000000003,2026-09-08 08:19:00,Noah Brown,True
C002701,Mia,Brown,MO,4,28,3835.38,1346.7500000000002,2026-02-22 16:17:00,Mia Brown,True
C002702,James,Anderson,IA,3,23,3175.79,1021.23,2026-01-13 15:04:00,James Anderson,True
C002703,Noah,Johnson,GA,1,12,1345.18,490.97,2026-02-27 15:57:00,Noah Johnson,False
C002704,James,Brown,IA,2,16,2823.08,777.6700000000001,2026-05-31 20:12:00,James Brown,True
C002705,Noah,Johnson,NJ,3,20,2564.0,910.9200000000001,2026-02-05 15:29:00,Noah Johnson,True
C002706,Mia,Patel,IL,5,35,7558.9,3218.0,2026-08-12 19:23:00,Mia Patel,True
C002707,Ava,Johnson,NC,2,21,2743.46,1040.13,2026-08-18 11:26:00,Ava Johnson,True
C002708,Isabella,Patel,TX,3,34,4699.65,1487.7600000000002,2026-07-28 12:22:00,Isabella Patel,True
C002709,Ava,Davis,NY,5,34,5482.08,2054.47,2026-05-31 21:44:00,Ava Davis,True
C002710,Ava,Patel,VA,6,34,6084.45,2657.89,2026-07-13 12:23:00,Ava Patel,True
C002712,Noah,Smith,TX,3,17,2563.67,1018.4800000000001,2025-11-24 19:07:00,Noah Smith,True
C002713,Ethan,Davis,PA,3,13,2362.5,809.6800000000001,2026-08-05 12:07:00,Ethan Davis,True
C002714,Olivia,Garcia,NC,3,18,1898.58,711.11,2026-04-04 13:42:00,Olivia Garcia,True
C002715,Lucas,Patel,NC,3,27,5710.17,2359.72,2026-04-13 08:19:00,Lucas Patel,True
C002716,Ethan,Wilson,PA,6,27,3505.79,1137.4399999999998,2026-08-16 15:50:00,Ethan Wilson,True
C002717,Isabella,Wilson,IA,4,27,2861.5299999999997,1025.47,2026-04-10 12:36:00,Isabella Wilson,True
